genres,app_name,specs,price,early_access,developer,sentiment,metascore,release_year
"['Action', 'Free to Play']",Tactical Intervention,"['Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",,False,"FIX Korea, Co.LTD,FIX Games, Co. LTD",mixed,47.0,2013
"['Indie', 'RPG', 'Strategy']",Bionic Dues,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",9.99,False,"Arcen Games, LLC",mostly Positive,71.0,2013
"['Action', 'Simulation']",Air Conflicts: Vietnam,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",14.99,False,Games Farm,mixed,43.0,2013
"['Action', 'RPG', 'Strategy']",Silent Storm Gold Edition,['Single-player'],9.99,False,Nival,positive,83.0,2004
['Simulation'],Rise of Flight: Battle of Saint-Mihiel,"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Stats']",19.99,False,777 Studios,mostly Positive,77.0,2013
['Simulation'],Rise of Flight: Birth of Warbirds,"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Stats']",14.99,False,777 Studios,mostly Positive,77.0,2013
['Simulation'],Rise of Flight: Bloody April,"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Stats']",14.99,False,777 Studios,mostly Positive,77.0,2013
['Simulation'],Rise of Flight: Ultimately the Best Fighter,"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Stats']",14.99,False,777 Studios,mostly Positive,77.0,2013
['Simulation'],Rise of Flight: Furious Wings,"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Stats']",14.99,False,777 Studios,mostly Positive,77.0,2013
"['Free to Play', 'Simulation']",Rise of Flight United,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Stats']",Free to Play,False,777 Studios,mostly Positive,77.0,2013
['Simulation'],Rise of Flight: Legendary Bombers,"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Stats']",19.99,False,777 Studios,mostly Positive,77.0,2013
"['Action', 'Adventure', 'Indie']",Amnesia: A Machine for Pigs,"['Single-player', 'Full controller support', 'Captions available', 'Steam Cloud']",19.99,False,The Chinese Room,mostly Positive,72.0,2013
"['Indie', 'Strategy']",Dominions 3: The Awakening,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer']",19.99,False,Illwinter Game Design,positive,82.0,2013
"['Adventure', 'RPG']",Wizardry 8,"['Single-player', 'Steam Cloud']",9.99,False,Sir-Tech Canada,positive,85.0,2001
"['Action', 'Simulation', 'Strategy']",Arma 3,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Partial Controller Support', 'Steam Leaderboards', 'Includes level editor']",39.99,False,Bohemia Interactive,mostly Positive,74.0,2013
"['Adventure', 'Strategy']",Aarklash: Legacy,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",17.99,False,Cyanide,mostly Positive,72.0,2013
nan,Legend of Dungeon,"['Single-player', 'Local Multi-Player', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'HTC Vive', 'Oculus Rift', 'Gamepad', 'Seated', 'Standing', 'Room-Scale']",9.99,False,,mixed,62.0,0
"['Action', 'Adventure', 'Indie']",Volgarr the Viking,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",9.99,False,Crazy Viking Studios,mostly Positive,76.0,2013
['Action'],The Chaos Engine,"['Single-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,"Abstraction Games,The Bitmap Brothers",mixed,40.0,2013
"['Adventure', 'Indie']",Memoria,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,Daedalic Entertainment,mostly Positive,79.0,2013
['Strategy'],Total War™: ROME II - Emperor Edition,"['Single-player', 'Multi-player', 'Steam Trading Cards', 'Steam Cloud']",59.95,False,Creative Assembly,mostly Positive,76.0,2013
"['Action', 'Adventure']",Rayman® Legends,"['Single-player', 'Shared/Split Screen']",29.99,False,,very positive,89.0,2013
"['Adventure', 'Indie']",Gone Home,"['Single-player', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Commentary available']",14.99,False,Fullbright,positive,86.0,2013
"['Action', 'Adventure', 'Indie']",Brothers - A Tale of Two Sons,"['Single-player', 'Full controller support']",14.99,False,Starbreeze Studios AB,very positive,90.0,2013
['Action'],The Bureau: XCOM Declassified,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,2K Marin,mixed,66.0,2013
"['Action', 'Adventure']",Saints Row IV,"['Single-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",14.99,False,Deep Silver Volition,positive,86.0,2013
"['Action', 'Indie']",Divekick,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",4.99,False,"Iron Galaxy Studios, LLC",mostly Positive,73.0,2013
"['Action', 'Indie']",Skullgirls,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,Lab Zero Games,positive,83.0,2013
['Indie'],Spelunky,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",14.99,False,,very positive,90.0,2013
"['Adventure', 'Indie']","Papers, Please","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",9.99,False,3909,positive,85.0,2013
"['Action', 'Adventure', 'Indie']",Guacamelee! Gold Edition,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']",14.99,False,DrinkBox Studios,very positive,88.0,2013
"['Simulation', 'Strategy']",Europa Universalis IV,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",39.99,False,Paradox Development Studio,very positive,87.0,2013
"['Action', 'Indie']",Guncraft,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",14.99,False,Exato Games Studio,mostly Positive,73.0,2013
"['Action', 'Adventure', 'Indie', 'RPG']",Hammerwatch,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Includes level editor']",9.99,False,Crackshell,mostly Positive,72.0,2013
nan,PAYDAY 2,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'HTC Vive']",4.99,False,,mostly Positive,79.0,0
"['Action', 'Indie']",Teleglitch: Die More Edition,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",12.99,False,Test3 Projects,mostly Positive,78.0,2013
"['Action', 'Casual', 'Indie']",Super Splatters,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,SpikySnail,mostly Positive,73.0,2013
"['Action', 'Indie', 'RPG']",Rogue Legacy,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",14.99,False,Cellar Door Games,positive,85.0,2013
"['Indie', 'Simulation']",Storm,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",9.99,False,Eko Software,mixed,63.0,2013
"['Racing', 'Sports']",TrackMania² Stadium,"['Single-player', 'Multi-player', 'Steam Workshop', 'Partial Controller Support', 'Includes level editor']",9.99,False,Nadeo,mostly Positive,77.0,2013
"['Action', 'Indie']",Fist Puncher,"['Single-player', 'Co-op', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,Team2Bit,mostly Positive,73.0,2013
"['Action', 'Indie']",Hexodius,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,Brain Slap Studio,mixed,47.0,2013
"['Action', 'Casual', 'Indie', 'Racing']",Joe Danger 2: The Movie,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",14.99,False,Hello Games,positive,82.0,2013
"['Adventure', 'Indie']",The Night of the Rabbit,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,Daedalic Entertainment,mostly Positive,75.0,2013
"['Action', 'Indie', 'Strategy']",Cubetractor,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,Ludochip,mostly Positive,75.0,2013
['Strategy'],Wargame: Airland Battle,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,Eugen Systems,mostly Positive,80.0,2013
"['Indie', 'RPG', 'Strategy']",Expeditions: Conquistador,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards']",19.99,False,Logic Artists,mostly Positive,77.0,2013
"['Action', 'Adventure', 'Indie']",The Swapper,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",14.99,False,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano",very positive,87.0,2013
['Action'],Rising Storm Game of the Year Edition,"['Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Includes level editor']",19.99,False,"Tripwire Interactive,Anti Matter Games",positive,82.0,2013
"['Indie', 'RPG', 'Strategy']",Fallen Enchantress: Legendary Heroes,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",24.99,False,Stardock Entertainment,mostly Positive,80.0,2013
"['Action', 'Adventure', 'Indie', 'RPG']",The Incredible Adventures of Van Helsing,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",14.99,False,NeocoreGames,mostly Positive,72.0,2013
"['Indie', 'Simulation', 'Strategy']",Skyward Collapse,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards']",4.99,False,"Arcen Games, LLC",mixed,64.0,2013
"['Action', 'Indie']",Element4l,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Leaderboards']",8.99,False,I-Illusions,mostly Positive,77.0,2013
['Action'],Call of Juarez® Gunslinger,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",14.99,False,Techland,mostly Positive,79.0,2013
"['Action', 'Indie', 'Strategy']",Gunpoint,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Includes level editor']",9.99,False,Suspicious Developments,positive,83.0,2013
"['Racing', 'Sports']",GRID 2,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']",29.99,False,"Codemasters Racing,Feral Interactive (Mac)",mostly Positive,80.0,2013
"['Action', 'RPG']",System Shock 2,"['Single-player', 'Co-op', 'Steam Trading Cards']",9.99,False,"Irrational Games,Looking Glass Studios",very positive,92.0,1999
"['Action', 'Casual', 'Indie']",Thunder Wolves,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",9.99,False,Most Wanted Entertainment,mixed,69.0,2013
"['Action', 'Indie', 'Strategy']",Anomaly 2,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,11 bit studios,mostly Positive,77.0,2013
"['Action', 'Indie']",Strike Suit Infinity,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",6.99,False,Born Ready Games Ltd.,mixed,66.0,2013
['Indie'],FEZ,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,Polytron Corporation,very positive,91.0,2013
"['Action', 'Adventure']",Far Cry 3 - Blood Dragon,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",14.99,False,Ubisoft Montreal,positive,81.0,2013
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Monaco: What's Yours Is Mine,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",14.99,False,Pocketwatch Games,positive,83.0,2013
"['Adventure', 'Indie']",Kairo,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",4.99,False,Locked Door Puzzle,mostly Positive,76.0,2013
"['Action', 'Indie', 'Racing']",Dyad,"['Single-player', 'Full controller support']",14.99,False,][ Games Inc,mostly Positive,80.0,2013
"['Adventure', 'Indie']",Anna - Extended Edition,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",9.99,False,Dreampainters,mostly Positive,75.0,2013
"['Action', 'Adventure', 'Indie']",La-Mulana,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,NIGORO,mostly Positive,80.0,2013
"['Adventure', 'Indie']",Starseed Pilgrim,['Single-player'],5.99,False,Droqen,positive,83.0,2013
['Action'],Sacred Citadel,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Stats', 'Steam Leaderboards']",9.99,False,Southend,mixed,61.0,2013
['Strategy'],Age of Empires II HD,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']",19.99,False,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios",mixed,68.0,2013
['Action'],ShootMania Storm,"['Multi-player', 'Steam Workshop', 'Partial Controller Support', 'Includes level editor']",19.99,False,Nadeo,mostly Positive,76.0,2013
"['Casual', 'Indie', 'Strategy']",Dungeon Hearts,"['Single-player', 'Steam Trading Cards', 'Steam Leaderboards']",2.99,False,Cube Roots,mostly Positive,73.0,2013
"['Simulation', 'Strategy']",Cities in Motion 2,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",19.99,False,Colossal Order Ltd.,mostly Positive,72.0,2013
"['Action', 'Free to Play']",Warframe,"['Single-player', 'Multi-player', 'Co-op', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support']",Free to Play,False,Digital Extremes,mixed,69.0,2013
['Action'],BioShock Infinite,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",29.99,False,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",very positive,94.0,2013
"['Action', 'Adventure', 'Indie']",Shattered Haven,"['Single-player', 'Shared/Split Screen', 'Partial Controller Support', 'Includes level editor']",9.99,False,"Arcen Games, LLC",mixed,59.0,2013
"['Adventure', 'Casual', 'Indie', 'Strategy']",Weird Worlds: Return to Infinite Space,['Single-player'],4.99,False,Digital Eel,mostly Positive,79.0,2013
"['Casual', 'Indie', 'RPG', 'Strategy']",Sword of the Stars: The Pit,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",12.99,False,Kerberos Productions Inc.,mixed,68.0,0
['Action'],Sniper: Ghost Warrior 2,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",9.99,False,City Interactive,mixed,52.0,2013
"['Action', 'Indie']",BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,"['Single-player', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,Gaijin Games,positive,85.0,2013
"['Racing', 'Sports']",TrackMania² Canyon,"['Single-player', 'Multi-player', 'Steam Workshop', 'Partial Controller Support', 'Includes level editor']",19.99,False,Nadeo,positive,81.0,2011
"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']",Star Conflict,"['Multi-player', 'MMO', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",Free to Play,False,Star Gem Inc.,mostly Positive,75.0,2013
